   15.045, 0.5772, 0.5134,  4.04498,  4.05097,     0.00,  24.85,   0.00, 
   15.050, 0.5772, 0.5134,  4.04506,  4.05097,     0.00,  24.85,   0.00, 
   15.055, 0.5772, 0.5134,  4.04516,  4.05097,     0.00,  24.85,   0.00, 
   15.061, 0.5772, 0.5134,  4.04525,  4.05097,     0.00,  24.85,   0.00, 
   15.067, 0.5772, 0.5134,  4.04535,  4.05097,     0.00,  24.85,   0.00, 
   15.074, 0.5772, 0.5134,  4.04545,  4.05097,     0.00,  24.85,   0.00, 
   15.082, 0.5772, 0.5134,  4.04556,  4.05097,     0.00,  24.85,   0.00, 
   15.090, 0.5772, 0.5134,  4.04567,  4.05097,     0.00,  24.85,   0.00, 
   15.100, 0.5772, 0.5134,  4.04578,  4.05097,     0.00,  24.85,   0.00, 
   15.110, 0.5772, 0.5134,  4.04590,  4.05097,     0.00,  24.85,   0.00, 
   15.121, 0.5772, 0.5134,  4.04602,  4.05097,     0.00,  24.85,   0.00, 
   15.134, 0.5772, 0.5134,  4.04615,  4.05097,     0.00,  24.85,   0.00, 
   15.148, 0.5772, 0.5134,  4.04628,  4.05097,     0.00,  24.85,   0.00, 
   15.163, 0.5772, 0.5134,  4.04642,  4.05097,     0.00,  24.85,   0.00, 
   15.179, 0.5772, 0.5134,  4.04656,  4.05097,     0.00,  24.85,   0.00, 
   15.197, 0.5772, 0.5134,  4.04671,  4.05097,     0.00,  24.85,   0.00, 
   15.218, 0.5772, 0.5134,  4.04686,  4.05097,     0.00,  24.85,   0.00, 
   15.240, 0.5772, 0.5134,  4.04702,  4.05097,     0.00,  24.85,   0.00, 
   15.264, 0.5772, 0.5134,  4.04718,  4.05097,     0.00,  24.85,   0.00, 
   15.291, 0.5772, 0.5134,  4.04735,  4.05097,     0.00,  24.85,   0.00, 
   15.320, 0.5772, 0.5134,  4.04751,  4.05097,     0.00,  24.85,   0.00, 
   15.352, 0.5772, 0.5134,  4.04768,  4.05097,     0.00,  24.85,   0.00, 
   15.388, 0.5772, 0.5134,  4.04786,  4.05097,     0.00,  24.85,   0.00, 
   15.427, 0.5772, 0.5134,  4.04803,  4.05097,     0.00,  24.85,   0.00, 
   15.470, 0.5772, 0.5134,  4.04821,  4.05097,     0.00,  24.85,   0.00, 
   15.517, 0.5772, 0.5134,  4.04838,  4.05097,     0.00,  24.85,   0.00, 
   15.570, 0.5772, 0.5134,  4.04856,  4.05097,     0.00,  24.85,   0.00, 
   15.627, 0.5772, 0.5134,  4.04873,  4.05097,     0.00,  24.85,   0.00, 
   15.690, 0.5772, 0.5134,  4.04889,  4.05097,     0.00,  24.85,   0.00, 
   15.759, 0.5772, 0.5134,  4.04906,  4.05097,     0.00,  24.85,   0.00, 
   15.835, 0.5772, 0.5134,  4.04921,  4.05097,     0.00,  24.85,   0.00, 
   15.919, 0.5772, 0.5134,  4.04936,  4.05097,     0.00,  24.85,   0.00, 
   16.012, 0.5772, 0.5134,  4.04950,  4.05097,     0.00,  24.85,   0.00, 
   16.113, 0.5772, 0.5134,  4.04964,  4.05097,     0.00,  24.85,   0.00, 
   16.225, 0.5772, 0.5134,  4.04976,  4.05097,     0.00,  24.85,   0.00, 
   16.348, 0.5772, 0.5134,  4.04987,  4.05097,     0.00,  24.85,   0.00, 
   16.483, 0.5772, 0.5134,  4.04998,  4.05097,     0.00,  24.85,   0.00, 
   16.631, 0.5772, 0.5134,  4.05007,  4.05097,     0.00,  24.85,   0.00, 
   16.795, 0.5772, 0.5134,  4.05016,  4.05097,     0.00,  24.85,   0.00, 
   16.974, 0.5772, 0.5134,  4.05023,  4.05097,     0.00,  24.85,   0.00, 
   17.172, 0.5772, 0.5134,  4.05030,  4.05097,     0.00,  24.85,   0.00, 
   17.390, 0.5772, 0.5134,  4.05036,  4.05097,     0.00,  24.85,   0.00, 
   17.629, 0.5772, 0.5134,  4.05042,  4.05097,     0.00,  24.85,   0.00, 
   17.892, 0.5772, 0.5134,  4.05046,  4.05097,     0.00,  24.85,   0.00, 
   18.182, 0.5772, 0.5134,  4.05051,  4.05097,     0.00,  24.85,   0.00, 
   18.501, 0.5772, 0.5134,  4.05054,  4.05097,     0.00,  24.85,   0.00, 
   18.851, 0.5772, 0.5134,  4.05058,  4.05097,     0.00,  24.85,   0.00, 
   19.236, 0.5772, 0.5134,  4.05061,  4.05097,     0.00,  24.85,   0.00, 
   19.660, 0.5772, 0.5134,  4.05064,  4.05097,     0.00,  24.85,   0.00, 
   20.000, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.000, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0164 W-h/m2
  
   20.000, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.000, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.001, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.001, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.002, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.002, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.003, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.003, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.004, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.005, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.005, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.006, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.007, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.008, 0.5772, 0.5134,  4.05065,  4.05097,     0.00,  24.85,   0.00, 
   20.009, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.011, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.012, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.014, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.015, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.017, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.019, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.021, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.024, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.027, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.029, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.033, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.036, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.040, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.045, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.050, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.055, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.061, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.067, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.074, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.082, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.090, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.100, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.110, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.121, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.134, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.148, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.163, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.179, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.197, 0.5772, 0.5134,  4.05066,  4.05097,     0.00,  24.85,   0.00, 
   20.218, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.240, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.264, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.291, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.320, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.352, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.388, 0.5772, 0.5134,  4.05067,  4.05097,     0.00,  24.85,   0.00, 
   20.427, 0.5772, 0.5134,  4.05068,  4.05097,     0.00,  24.85,   0.00, 
   20.470, 0.5772, 0.5134,  4.05068,  4.05097,     0.00,  24.85,   0.00, 
   20.517, 0.5772, 0.5134,  4.05068,  4.05097,     0.00,  24.85,   0.00, 
   20.570, 0.5772, 0.5134,  4.05068,  4.05097,     0.00,  24.85,   0.00, 
   20.627, 0.5772, 0.5134,  4.05068,  4.05097,     0.00,  24.85,   0.00, 
   20.690, 0.5772, 0.5134,  4.05069,  4.05097,     0.00,  24.85,   0.00, 
   20.759, 0.5772, 0.5134,  4.05069,  4.05097,     0.00,  24.85,   0.00, 
   20.835, 0.5772, 0.5134,  4.05069,  4.05097,     0.00,  24.85,   0.00, 
   20.919, 0.5772, 0.5134,  4.05070,  4.05097,     0.00,  24.85,   0.00, 
   21.012, 0.5772, 0.5134,  4.05070,  4.05097,     0.00,  24.85,   0.00, 
   21.113, 0.5772, 0.5134,  4.05070,  4.05097,     0.00,  24.85,   0.00, 
   21.225, 0.5772, 0.5134,  4.05071,  4.05097,     0.00,  24.85,   0.00, 
   21.348, 0.5772, 0.5134,  4.05071,  4.05097,     0.00,  24.85,   0.00, 
   21.483, 0.5772, 0.5134,  4.05072,  4.05097,     0.00,  24.85,   0.00, 
   21.631, 0.5772, 0.5134,  4.05072,  4.05097,     0.00,  24.85,   0.00, 
   21.795, 0.5772, 0.5134,  4.05073,  4.05097,     0.00,  24.85,   0.00, 
   21.974, 0.5772, 0.5134,  4.05073,  4.05097,     0.00,  24.85,   0.00, 
   22.172, 0.5772, 0.5134,  4.05074,  4.05097,     0.00,  24.85,   0.00, 
   22.390, 0.5772, 0.5134,  4.05074,  4.05097,     0.00,  24.85,   0.00, 
   22.629, 0.5772, 0.5134,  4.05075,  4.05097,     0.00,  24.85,   0.00, 
   22.892, 0.5772, 0.5134,  4.05076,  4.05097,     0.00,  24.85,   0.00, 
   23.182, 0.5772, 0.5134,  4.05076,  4.05097,     0.00,  24.85,   0.00, 
   23.501, 0.5772, 0.5134,  4.05077,  4.05097,     0.00,  24.85,   0.00, 
   23.851, 0.5772, 0.5134,  4.05078,  4.05097,     0.00,  24.85,   0.00, 
   24.236, 0.5772, 0.5134,  4.05078,  4.05097,     0.00,  24.85,   0.00, 
   24.660, 0.5772, 0.5134,  4.05079,  4.05097,     0.00,  24.85,   0.00, 
   25.000, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.000, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0164 W-h/m2
  
   25.000, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.000, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.001, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.001, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.002, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.002, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.003, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.003, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.004, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.005, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.005, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.006, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.007, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.008, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.009, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.011, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.012, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.014, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.015, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.017, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.019, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.021, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.024, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.027, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.029, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.033, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.036, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.040, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.045, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.050, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.055, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.061, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.067, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.074, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.082, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.090, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.100, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.110, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.121, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.134, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.148, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.163, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.179, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.197, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.218, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.240, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.264, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.291, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.320, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.352, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.388, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.427, 0.5772, 0.5134,  4.05080,  4.05097,     0.00,  24.85,   0.00, 
   25.470, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.517, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.570, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.627, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.690, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.759, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.835, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   25.919, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   26.012, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   26.113, 0.5772, 0.5134,  4.05081,  4.05097,     0.00,  24.85,   0.00, 
   26.225, 0.5772, 0.5134,  4.05082,  4.05097,     0.00,  24.85,   0.00, 
   26.348, 0.5772, 0.5134,  4.05082,  4.05097,     0.00,  24.85,   0.00, 
   26.483, 0.5772, 0.5134,  4.05082,  4.05097,     0.00,  24.85,   0.00, 
   26.631, 0.5772, 0.5134,  4.05082,  4.05097,     0.00,  24.85,   0.00, 
   26.795, 0.5772, 0.5134,  4.05082,  4.05097,     0.00,  24.85,   0.00, 
   26.974, 0.5772, 0.5134,  4.05083,  4.05097,     0.00,  24.85,   0.00, 
   27.172, 0.5772, 0.5134,  4.05083,  4.05097,     0.00,  24.85,   0.00, 
   27.390, 0.5772, 0.5134,  4.05083,  4.05097,     0.00,  24.85,   0.00, 
   27.629, 0.5772, 0.5134,  4.05083,  4.05097,     0.00,  24.85,   0.00, 
   27.892, 0.5772, 0.5134,  4.05084,  4.05097,     0.00,  24.85,   0.00, 
   28.182, 0.5772, 0.5134,  4.05084,  4.05097,     0.00,  24.85,   0.00, 
   28.501, 0.5772, 0.5134,  4.05084,  4.05097,     0.00,  24.85,   0.00, 
   28.851, 0.5772, 0.5134,  4.05085,  4.05097,     0.00,  24.85,   0.00, 
   29.236, 0.5772, 0.5134,  4.05085,  4.05097,     0.00,  24.85,   0.00, 
   29.660, 0.5772, 0.5134,  4.05086,  4.05097,     0.00,  24.85,   0.00, 
   30.000, 0.5772, 0.5134,  4.05086,  4.05097,     0.00,  24.85,   0.00, 
   30.000, 0.5772, 0.5134,  3.99995,  4.05097,    48.00,  24.85,   2.44, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0165 W-h/m2
  
   30.000, 0.5772, 0.5134,  3.99995,  4.05097,    48.00,  24.85,   2.44, 
   30.000, 0.5772, 0.5134,  3.99965,  4.05096,    48.00,  24.85,   2.46, 
   30.001, 0.5772, 0.5134,  3.99945,  4.05096,    48.00,  24.85,   2.47, 
   30.001, 0.5772, 0.5134,  3.99928,  4.05096,    48.00,  24.85,   2.48, 
   30.002, 0.5772, 0.5134,  3.99913,  4.05095,    48.00,  24.85,   2.48, 
   30.002, 0.5771, 0.5134,  3.99898,  4.05095,    48.00,  24.85,   2.49, 
   30.003, 0.5771, 0.5134,  3.99883,  4.05094,    48.00,  24.85,   2.50, 
   30.003, 0.5771, 0.5134,  3.99868,  4.05093,    48.00,  24.85,   2.50, 
   30.004, 0.5771, 0.5134,  3.99852,  4.05093,    48.00,  24.85,   2.51, 
   30.005, 0.5771, 0.5134,  3.99836,  4.05092,    48.00,  24.85,   2.52, 
   30.005, 0.5771, 0.5134,  3.99820,  4.05091,    48.00,  24.85,   2.53, 
   30.006, 0.5771, 0.5134,  3.99803,  4.05090,    48.00,  24.85,   2.53, 
   30.007, 0.5770, 0.5134,  3.99785,  4.05089,    48.00,  24.85,   2.54, 
   30.008, 0.5770, 0.5135,  3.99766,  4.05088,    48.00,  24.85,   2.55, 
   30.009, 0.5770, 0.5135,  3.99746,  4.05086,    48.00,  24.85,   2.56, 
   30.011, 0.5770, 0.5135,  3.99725,  4.05085,    48.00,  24.85,   2.57, 
   30.012, 0.5769, 0.5135,  3.99703,  4.05083,    48.00,  24.85,   2.58, 
   30.014, 0.5769, 0.5135,  3.99679,  4.05082,    48.00,  24.85,   2.59, 
   30.015, 0.5769, 0.5135,  3.99654,  4.05080,    48.00,  24.85,   2.60, 
   30.017, 0.5768, 0.5136,  3.99627,  4.05078,    48.00,  24.85,   2.61, 
   30.019, 0.5768, 0.5136,  3.99598,  4.05076,    48.00,  24.85,   2.62, 
   30.021, 0.5768, 0.5136,  3.99568,  4.05073,    48.00,  24.85,   2.64, 
   30.024, 0.5767, 0.5136,  3.99535,  4.05070,    48.00,  24.85,   2.65, 
   30.027, 0.5767, 0.5137,  3.99500,  4.05067,    48.00,  24.85,   2.67, 
   30.029, 0.5766, 0.5137,  3.99462,  4.05064,    48.00,  24.85,   2.68, 
   30.033, 0.5765, 0.5137,  3.99421,  4.05060,    48.00,  24.85,   2.70, 
   30.036, 0.5765, 0.5138,  3.99377,  4.05056,    48.00,  24.85,   2.72, 
   30.040, 0.5764, 0.5138,  3.99330,  4.05051,    48.00,  24.85,   2.74, 
   30.045, 0.5763, 0.5139,  3.99278,  4.05046,    48.00,  24.85,   2.76, 
   30.050, 0.5762, 0.5139,  3.99222,  4.05041,    48.00,  24.85,   2.79, 
   30.055, 0.5761, 0.5140,  3.99162,  4.05035,    48.00,  24.85,   2.81, 
   30.061, 0.5760, 0.5141,  3.99095,  4.05028,    48.00,  24.85,   2.84, 
   30.067, 0.5758, 0.5141,  3.99023,  4.05021,    48.00,  24.85,   2.87, 
   30.074, 0.5757, 0.5142,  3.98944,  4.05012,    48.00,  24.85,   2.91, 
   30.082, 0.5756, 0.5143,  3.98858,  4.05003,    48.00,  24.85,   2.94, 
   30.090, 0.5754, 0.5144,  3.98763,  4.04993,    48.00,  24.85,   2.98, 
   30.100, 0.5752, 0.5145,  3.98659,  4.04981,    48.00,  24.85,   3.03, 
   30.110, 0.5750, 0.5146,  3.98544,  4.04969,    48.00,  24.85,   3.08, 
   30.121, 0.5748, 0.5148,  3.98417,  4.04955,    48.00,  24.85,   3.13, 
   30.134, 0.5745, 0.5149,  3.98276,  4.04939,    48.00,  24.85,   3.19, 
   30.148, 0.5742, 0.5151,  3.98121,  4.04921,    48.00,  24.85,   3.26, 
   30.163, 0.5739, 0.5153,  3.97950,  4.04902,    48.00,  24.85,   3.33, 
   30.179, 0.5736, 0.5154,  3.97760,  4.04879,    48.00,  24.85,   3.41, 
   30.197, 0.5733, 0.5157,  3.97550,  4.04854,    48.00,  24.85,   3.50, 
   30.218, 0.5729, 0.5159,  3.97319,  4.04826,    48.00,  24.85,   3.60, 
   30.240, 0.5724, 0.5161,  3.97066,  4.04793,    48.00,  24.85,   3.70, 
   30.264, 0.5719, 0.5164,  3.96789,  4.04756,    48.00,  24.85,   3.82, 
   30.291, 0.5714, 0.5167,  3.96490,  4.04714,    48.00,  24.85,   3.94, 
   30.320, 0.5708, 0.5171,  3.96170,  4.04665,    48.00,  24.85,   4.07, 
   30.352, 0.5702, 0.5175,  3.95832,  4.04607,    48.00,  24.85,   4.20, 
   30.388, 0.5695, 0.5179,  3.95481,  4.04540,    48.00,  24.85,   4.34, 
   30.427, 0.5687, 0.5183,  3.95123,  4.04460,    48.00,  24.85,   4.47, 
   30.470, 0.5678, 0.5188,  3.94765,  4.04364,    48.00,  24.85,   4.59, 
   30.517, 0.5669, 0.5194,  3.94415,  4.04248,    48.00,  24.85,   4.70, 
   30.570, 0.5658, 0.5200,  3.94079,  4.04107,    48.00,  24.85,   4.79, 
   30.627, 0.5647, 0.5207,  3.93761,  4.03934,    48.00,  24.85,   4.86, 
   30.690, 0.5634, 0.5214,  3.93464,  4.03721,    48.00,  24.85,   4.89, 
   30.759, 0.5621, 0.5222,  3.93186,  4.03459,    48.00,  24.85,   4.89, 
   30.835, 0.5605, 0.5231,  3.92923,  4.03141,    48.00,  24.85,   4.85, 
   30.919, 0.5589, 0.5241,  3.92671,  4.02762,    48.00,  24.85,   4.79, 
   31.012, 0.5570, 0.5251,  3.92421,  4.02327,    48.00,  24.85,   4.70, 
   31.113, 0.5550, 0.5263,  3.92166,  4.01855,    48.00,  24.85,   4.61, 
   31.225, 0.5528, 0.5276,  3.91898,  4.01376,    48.00,  24.85,   4.53, 
   31.348, 0.5504, 0.5291,  3.91607,  4.00929,    48.00,  24.85,   4.47, 
   31.483, 0.5477, 0.5306,  3.91284,  4.00543,    48.00,  24.85,   4.45, 
   31.631, 0.5447, 0.5324,  3.90918,  4.00229,    48.00,  24.85,   4.47, 
   31.795, 0.5414, 0.5343,  3.90501,  3.99977,    48.00,  24.85,   4.54, 
   31.974, 0.5379, 0.5364,  3.90020,  3.99762,    48.00,  24.85,   4.65, 
   32.172, 0.5339, 0.5387,  3.89459,  3.99552,    48.00,  24.85,   4.79, 
   32.390, 0.5296, 0.5412,  3.88792,  3.99309,    48.00,  24.85,   4.97, 
   32.629, 0.5248, 0.5440,  3.87987,  3.98990,    48.00,  24.85,   5.17, 
   32.892, 0.5196, 0.5471,  3.87003,  3.98540,    48.00,  24.85,   5.40, 
   33.182, 0.5138, 0.5504,  3.85821,  3.97888,    48.00,  24.85,   5.63, 
   33.501, 0.5075, 0.5542,  3.84464,  3.96945,    48.00,  24.85,   5.82, 
   33.851, 0.5005, 0.5582,  3.83027,  3.95626,    48.00,  24.85,   5.89, 
   34.236, 0.4928, 0.5627,  3.81645,  3.93892,    48.00,  24.85,   5.76, 
   34.660, 0.4844, 0.5677,  3.80439,  3.91834,    48.00,  24.85,   5.41, 
   35.000, 0.4776, 0.5716,  3.79695,  3.90257,    48.00,  24.85,   5.05, 
   35.000, 0.4776, 0.5716,  3.85187,  3.90257,     0.00,  24.85,   0.13, 
 specific energy segment =    19.01 W-h/kg
 specific power segment  =   228.10 W/kg
 total heat =          0.4359 W-h/m2
  
   35.000, 0.4776, 0.5716,  3.85187,  3.90257,     0.00,  24.85,   0.13, 
   35.000, 0.4776, 0.5716,  3.85237,  3.90257,     0.00,  24.85,   0.13, 
   35.001, 0.4776, 0.5716,  3.85269,  3.90257,     0.00,  24.85,   0.13, 
   35.001, 0.4776, 0.5716,  3.85294,  3.90257,     0.00,  24.85,   0.13, 
   35.002, 0.4776, 0.5716,  3.85318,  3.90257,     0.00,  24.85,   0.13, 
   35.002, 0.4776, 0.5716,  3.85339,  3.90257,     0.00,  24.85,   0.13, 
   35.003, 0.4776, 0.5716,  3.85361,  3.90257,     0.00,  24.85,   0.13, 
   35.003, 0.4776, 0.5716,  3.85382,  3.90257,     0.00,  24.85,   0.13, 
   35.004, 0.4776, 0.5716,  3.85403,  3.90257,     0.00,  24.85,   0.13, 
   35.005, 0.4776, 0.5716,  3.85424,  3.90257,     0.00,  24.85,   0.13, 
   35.005, 0.4776, 0.5716,  3.85446,  3.90257,     0.00,  24.85,   0.13, 
