   15.045, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.050, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.055, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.061, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.067, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.074, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.082, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.090, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.100, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.110, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.121, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.134, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.148, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.163, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.179, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.197, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.218, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.240, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.264, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.291, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.320, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.352, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.388, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.427, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.470, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.517, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.570, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.627, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.690, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.759, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.835, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.919, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.012, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.113, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.225, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.348, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.483, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.631, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.795, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.974, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.172, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.390, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.629, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.892, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.182, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.501, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.851, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   19.236, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   19.660, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.000, 0.6000, 0.5000,  4.02792,  4.06267,    32.00,  24.85,   1.11, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0000 W-h/m2
  
   20.000, 0.6000, 0.5000,  4.02792,  4.06267,    32.00,  24.85,   1.11, 
   20.000, 0.6000, 0.5000,  4.02774,  4.06267,    32.00,  24.85,   1.12, 
   20.001, 0.6000, 0.5000,  4.02761,  4.06267,    32.00,  24.85,   1.12, 
   20.001, 0.6000, 0.5000,  4.02751,  4.06267,    32.00,  24.85,   1.12, 
   20.002, 0.6000, 0.5000,  4.02742,  4.06266,    32.00,  24.85,   1.13, 
   20.002, 0.6000, 0.5000,  4.02733,  4.06266,    32.00,  24.85,   1.13, 
   20.003, 0.6000, 0.5000,  4.02724,  4.06265,    32.00,  24.85,   1.13, 
   20.003, 0.6000, 0.5000,  4.02715,  4.06265,    32.00,  24.85,   1.14, 
   20.004, 0.5999, 0.5000,  4.02707,  4.06265,    32.00,  24.85,   1.14, 
   20.005, 0.5999, 0.5000,  4.02698,  4.06264,    32.00,  24.85,   1.14, 
   20.005, 0.5999, 0.5000,  4.02688,  4.06263,    32.00,  24.85,   1.14, 
   20.006, 0.5999, 0.5000,  4.02679,  4.06263,    32.00,  24.85,   1.15, 
   20.007, 0.5999, 0.5001,  4.02669,  4.06262,    32.00,  24.85,   1.15, 
   20.008, 0.5999, 0.5001,  4.02658,  4.06261,    32.00,  24.85,   1.15, 
   20.009, 0.5999, 0.5001,  4.02648,  4.06260,    32.00,  24.85,   1.16, 
   20.011, 0.5999, 0.5001,  4.02636,  4.06259,    32.00,  24.85,   1.16, 
   20.012, 0.5998, 0.5001,  4.02624,  4.06258,    32.00,  24.85,   1.16, 
   20.014, 0.5998, 0.5001,  4.02612,  4.06257,    32.00,  24.85,   1.17, 
   20.015, 0.5998, 0.5001,  4.02599,  4.06256,    32.00,  24.85,   1.17, 
   20.017, 0.5998, 0.5001,  4.02585,  4.06255,    32.00,  24.85,   1.17, 
   20.019, 0.5997, 0.5001,  4.02571,  4.06253,    32.00,  24.85,   1.18, 
   20.021, 0.5997, 0.5002,  4.02556,  4.06251,    32.00,  24.85,   1.18, 
   20.024, 0.5997, 0.5002,  4.02540,  4.06250,    32.00,  24.85,   1.19, 
   20.027, 0.5996, 0.5002,  4.02523,  4.06248,    32.00,  24.85,   1.19, 
   20.029, 0.5996, 0.5002,  4.02505,  4.06245,    32.00,  24.85,   1.20, 
   20.033, 0.5996, 0.5003,  4.02487,  4.06243,    32.00,  24.85,   1.20, 
   20.036, 0.5995, 0.5003,  4.02467,  4.06240,    32.00,  24.85,   1.21, 
   20.040, 0.5995, 0.5003,  4.02446,  4.06237,    32.00,  24.85,   1.21, 
   20.045, 0.5994, 0.5003,  4.02424,  4.06234,    32.00,  24.85,   1.22, 
   20.050, 0.5993, 0.5004,  4.02400,  4.06231,    32.00,  24.85,   1.23, 
   20.055, 0.5993, 0.5004,  4.02376,  4.06227,    32.00,  24.85,   1.23, 
   20.061, 0.5992, 0.5005,  4.02350,  4.06222,    32.00,  24.85,   1.24, 
   20.067, 0.5991, 0.5005,  4.02322,  4.06218,    32.00,  24.85,   1.25, 
   20.074, 0.5990, 0.5006,  4.02293,  4.06212,    32.00,  24.85,   1.25, 
   20.082, 0.5989, 0.5006,  4.02262,  4.06207,    32.00,  24.85,   1.26, 
   20.090, 0.5988, 0.5007,  4.02229,  4.06201,    32.00,  24.85,   1.27, 
   20.100, 0.5987, 0.5008,  4.02194,  4.06194,    32.00,  24.85,   1.28, 
   20.110, 0.5985, 0.5009,  4.02158,  4.06186,    32.00,  24.85,   1.29, 
   20.121, 0.5984, 0.5009,  4.02119,  4.06178,    32.00,  24.85,   1.30, 
   20.134, 0.5982, 0.5010,  4.02077,  4.06169,    32.00,  24.85,   1.31, 
   20.148, 0.5980, 0.5011,  4.02034,  4.06159,    32.00,  24.85,   1.32, 
   20.163, 0.5978, 0.5013,  4.01987,  4.06148,    32.00,  24.85,   1.33, 
   20.179, 0.5976, 0.5014,  4.01938,  4.06136,    32.00,  24.85,   1.34, 
   20.197, 0.5974, 0.5015,  4.01886,  4.06122,    32.00,  24.85,   1.35, 
   20.218, 0.5971, 0.5017,  4.01831,  4.06108,    32.00,  24.85,   1.37, 
   20.240, 0.5968, 0.5019,  4.01773,  4.06092,    32.00,  24.85,   1.38, 
   20.264, 0.5965, 0.5021,  4.01712,  4.06075,    32.00,  24.85,   1.39, 
   20.291, 0.5961, 0.5023,  4.01647,  4.06056,    32.00,  24.85,   1.41, 
   20.320, 0.5958, 0.5025,  4.01578,  4.06035,    32.00,  24.85,   1.42, 
   20.352, 0.5953, 0.5027,  4.01505,  4.06012,    32.00,  24.85,   1.44, 
   20.388, 0.5948, 0.5030,  4.01429,  4.05987,    32.00,  24.85,   1.46, 
   20.427, 0.5943, 0.5033,  4.01348,  4.05959,    32.00,  24.85,   1.47, 
   20.470, 0.5938, 0.5037,  4.01262,  4.05929,    32.00,  24.85,   1.49, 
   20.517, 0.5931, 0.5040,  4.01172,  4.05897,    32.00,  24.85,   1.51, 
   20.570, 0.5924, 0.5044,  4.01076,  4.05861,    32.00,  24.85,   1.53, 
   20.627, 0.5917, 0.5049,  4.00974,  4.05822,    32.00,  24.85,   1.55, 
   20.690, 0.5908, 0.5054,  4.00865,  4.05779,    32.00,  24.85,   1.57, 
   20.759, 0.5899, 0.5059,  4.00748,  4.05733,    32.00,  24.85,   1.59, 
   20.835, 0.5889, 0.5065,  4.00620,  4.05683,    32.00,  24.85,   1.61, 
   20.919, 0.5878, 0.5071,  4.00478,  4.05628,    32.00,  24.85,   1.64, 
   21.012, 0.5866, 0.5079,  4.00318,  4.05568,    32.00,  24.85,   1.67, 
   21.113, 0.5852, 0.5086,  4.00136,  4.05502,    32.00,  24.85,   1.71, 
   21.225, 0.5837, 0.5095,  3.99923,  4.05430,    32.00,  24.85,   1.76, 
   21.348, 0.5821, 0.5105,  3.99669,  4.05350,    32.00,  24.85,   1.81, 
   21.483, 0.5803, 0.5115,  3.99361,  4.05261,    32.00,  24.85,   1.88, 
   21.631, 0.5783, 0.5127,  3.98982,  4.05160,    32.00,  24.85,   1.97, 
   21.795, 0.5762, 0.5139,  3.98508,  4.05040,    32.00,  24.85,   2.08, 
   21.974, 0.5738, 0.5153,  3.97926,  4.04891,    32.00,  24.85,   2.22, 
   22.172, 0.5712, 0.5169,  3.97247,  4.04695,    32.00,  24.85,   2.37, 
   22.390, 0.5683, 0.5186,  3.96529,  4.04416,    32.00,  24.85,   2.51, 
   22.629, 0.5651, 0.5204,  3.95863,  4.03996,    32.00,  24.85,   2.58, 
   22.892, 0.5616, 0.5225,  3.95309,  4.03365,    32.00,  24.85,   2.54, 
   23.182, 0.5578, 0.5247,  3.94866,  4.02498,    32.00,  24.85,   2.41, 
   23.501, 0.5535, 0.5272,  3.94486,  4.01528,    32.00,  24.85,   2.25, 
   23.851, 0.5489, 0.5299,  3.94109,  4.00704,    32.00,  24.85,   2.12, 
   24.236, 0.5438, 0.5329,  3.93679,  4.00148,    32.00,  24.85,   2.08, 
   24.660, 0.5381, 0.5362,  3.93146,  3.99777,    32.00,  24.85,   2.12, 
   25.000, 0.5336, 0.5389,  3.92656,  3.99536,    32.00,  24.85,   2.19, 
   25.000, 0.5336, 0.5389,  3.96325,  3.99536,     0.00,  24.85,   0.07, 
 specific energy segment =    12.96 W-h/kg
 specific power segment  =   155.55 W/kg
 total heat =          0.1714 W-h/m2
  
   25.000, 0.5336, 0.5389,  3.96325,  3.99536,     0.00,  24.85,   0.07, 
   25.000, 0.5336, 0.5389,  3.96376,  3.99536,     0.00,  24.85,   0.06, 
   25.001, 0.5336, 0.5389,  3.96408,  3.99536,     0.00,  24.85,   0.06, 
   25.001, 0.5336, 0.5389,  3.96434,  3.99536,     0.00,  24.85,   0.06, 
   25.002, 0.5336, 0.5389,  3.96457,  3.99536,     0.00,  24.85,   0.06, 
   25.002, 0.5336, 0.5389,  3.96478,  3.99536,     0.00,  24.85,   0.06, 
   25.003, 0.5336, 0.5389,  3.96499,  3.99536,     0.00,  24.85,   0.06, 
   25.003, 0.5336, 0.5389,  3.96519,  3.99536,     0.00,  24.85,   0.06, 
   25.004, 0.5336, 0.5389,  3.96539,  3.99536,     0.00,  24.85,   0.06, 
   25.005, 0.5336, 0.5389,  3.96559,  3.99536,     0.00,  24.85,   0.05, 
   25.005, 0.5336, 0.5389,  3.96579,  3.99536,     0.00,  24.85,   0.05, 
   25.006, 0.5336, 0.5389,  3.96599,  3.99536,     0.00,  24.85,   0.05, 
   25.007, 0.5336, 0.5389,  3.96620,  3.99536,     0.00,  24.85,   0.05, 
   25.008, 0.5336, 0.5389,  3.96641,  3.99536,     0.00,  24.85,   0.05, 
   25.009, 0.5336, 0.5389,  3.96663,  3.99536,     0.00,  24.85,   0.05, 
   25.011, 0.5336, 0.5389,  3.96685,  3.99536,     0.00,  24.85,   0.05, 
   25.012, 0.5336, 0.5389,  3.96708,  3.99536,     0.00,  24.85,   0.05, 
   25.014, 0.5336, 0.5389,  3.96732,  3.99536,     0.00,  24.85,   0.05, 
   25.015, 0.5336, 0.5389,  3.96757,  3.99536,     0.00,  24.85,   0.05, 
   25.017, 0.5336, 0.5389,  3.96782,  3.99536,     0.00,  24.85,   0.04, 
   25.019, 0.5336, 0.5389,  3.96808,  3.99536,     0.00,  24.85,   0.04, 
   25.021, 0.5336, 0.5389,  3.96835,  3.99536,     0.00,  24.85,   0.04, 
   25.024, 0.5336, 0.5389,  3.96864,  3.99536,     0.00,  24.85,   0.04, 
   25.027, 0.5336, 0.5389,  3.96893,  3.99536,     0.00,  24.85,   0.04, 
   25.029, 0.5336, 0.5389,  3.96923,  3.99536,     0.00,  24.85,   0.04, 
   25.033, 0.5336, 0.5389,  3.96954,  3.99536,     0.00,  24.85,   0.04, 
   25.036, 0.5336, 0.5389,  3.96987,  3.99536,     0.00,  24.85,   0.04, 
   25.040, 0.5336, 0.5389,  3.97021,  3.99536,     0.00,  24.85,   0.04, 
   25.045, 0.5336, 0.5389,  3.97056,  3.99536,     0.00,  24.85,   0.03, 
   25.050, 0.5336, 0.5389,  3.97092,  3.99536,     0.00,  24.85,   0.03, 
   25.055, 0.5336, 0.5389,  3.97130,  3.99536,     0.00,  24.85,   0.03, 
   25.061, 0.5336, 0.5389,  3.97169,  3.99536,     0.00,  24.85,   0.03, 
   25.067, 0.5336, 0.5389,  3.97210,  3.99536,     0.00,  24.85,   0.03, 
   25.074, 0.5336, 0.5389,  3.97252,  3.99536,     0.00,  24.85,   0.03, 
   25.082, 0.5336, 0.5389,  3.97296,  3.99536,     0.00,  24.85,   0.03, 
   25.090, 0.5336, 0.5389,  3.97342,  3.99536,     0.00,  24.85,   0.03, 
   25.100, 0.5336, 0.5389,  3.97389,  3.99536,     0.00,  24.85,   0.03, 
   25.110, 0.5336, 0.5389,  3.97438,  3.99536,     0.00,  24.85,   0.03, 
   25.121, 0.5336, 0.5389,  3.97489,  3.99536,     0.00,  24.85,   0.03, 
   25.134, 0.5336, 0.5389,  3.97541,  3.99536,     0.00,  24.85,   0.02, 
   25.148, 0.5336, 0.5389,  3.97596,  3.99536,     0.00,  24.85,   0.02, 
   25.163, 0.5336, 0.5389,  3.97652,  3.99536,     0.00,  24.85,   0.02, 
   25.179, 0.5336, 0.5389,  3.97711,  3.99536,     0.00,  24.85,   0.02, 
   25.197, 0.5336, 0.5389,  3.97771,  3.99536,     0.00,  24.85,   0.02, 
   25.218, 0.5336, 0.5389,  3.97833,  3.99536,     0.00,  24.85,   0.02, 
   25.240, 0.5336, 0.5389,  3.97897,  3.99536,     0.00,  24.85,   0.02, 
   25.264, 0.5336, 0.5389,  3.97962,  3.99536,     0.00,  24.85,   0.02, 
   25.291, 0.5336, 0.5389,  3.98029,  3.99536,     0.00,  24.85,   0.02, 
   25.320, 0.5336, 0.5389,  3.98097,  3.99536,     0.00,  24.85,   0.02, 
   25.352, 0.5336, 0.5389,  3.98167,  3.99536,     0.00,  24.85,   0.02, 
   25.388, 0.5336, 0.5389,  3.98238,  3.99536,     0.00,  24.85,   0.02, 
   25.427, 0.5336, 0.5389,  3.98309,  3.99536,     0.00,  24.85,   0.02, 
   25.470, 0.5336, 0.5389,  3.98381,  3.99536,     0.00,  24.85,   0.02, 
   25.517, 0.5336, 0.5389,  3.98453,  3.99536,     0.00,  24.85,   0.02, 
   25.570, 0.5336, 0.5389,  3.98525,  3.99536,     0.00,  24.85,   0.01, 
   25.627, 0.5336, 0.5389,  3.98595,  3.99536,     0.00,  24.85,   0.01, 
   25.690, 0.5336, 0.5389,  3.98665,  3.99536,     0.00,  24.85,   0.01, 
   25.759, 0.5336, 0.5389,  3.98733,  3.99536,     0.00,  24.85,   0.01, 
   25.835, 0.5336, 0.5389,  3.98799,  3.99536,     0.00,  24.85,   0.01, 
   25.919, 0.5336, 0.5389,  3.98863,  3.99536,     0.00,  24.85,   0.01, 
   26.012, 0.5336, 0.5389,  3.98924,  3.99536,     0.00,  24.85,   0.01, 
   26.113, 0.5336, 0.5389,  3.98982,  3.99536,     0.00,  24.85,   0.01, 
   26.225, 0.5336, 0.5389,  3.99036,  3.99536,     0.00,  24.85,   0.01, 
   26.348, 0.5336, 0.5389,  3.99087,  3.99536,     0.00,  24.85,   0.01, 
   26.483, 0.5336, 0.5389,  3.99134,  3.99536,     0.00,  24.85,   0.01, 
   26.631, 0.5336, 0.5389,  3.99178,  3.99536,     0.00,  24.85,   0.01, 
   26.795, 0.5336, 0.5389,  3.99218,  3.99536,     0.00,  24.85,   0.01, 
   26.974, 0.5336, 0.5389,  3.99254,  3.99536,     0.00,  24.85,   0.01, 
   27.172, 0.5336, 0.5389,  3.99287,  3.99536,     0.00,  24.85,   0.01, 
   27.390, 0.5336, 0.5389,  3.99317,  3.99536,     0.00,  24.85,   0.00, 
   27.629, 0.5336, 0.5389,  3.99343,  3.99536,     0.00,  24.85,   0.00, 
   27.892, 0.5336, 0.5389,  3.99368,  3.99536,     0.00,  24.85,   0.00, 
   28.182, 0.5336, 0.5389,  3.99389,  3.99536,     0.00,  24.85,   0.00, 
   28.501, 0.5336, 0.5389,  3.99409,  3.99536,     0.00,  24.85,   0.00, 
   28.851, 0.5336, 0.5389,  3.99426,  3.99536,     0.00,  24.85,   0.00, 
   29.236, 0.5336, 0.5389,  3.99441,  3.99536,     0.00,  24.85,   0.00, 
   29.660, 0.5336, 0.5389,  3.99455,  3.99536,     0.00,  24.85,   0.00, 
   30.000, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.000, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.1720 W-h/m2
  
   30.000, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.000, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.001, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.001, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.002, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.002, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.003, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.003, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.004, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.005, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.005, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.006, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.007, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.008, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.009, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.011, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.012, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.014, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.015, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.017, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.019, 0.5336, 0.5389,  3.99464,  3.99536,     0.00,  24.85,   0.00, 
   30.021, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.024, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.027, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.029, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.033, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.036, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.040, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.045, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.050, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.055, 0.5336, 0.5389,  3.99465,  3.99536,     0.00,  24.85,   0.00, 
   30.061, 0.5336, 0.5389,  3.99466,  3.99536,     0.00,  24.85,   0.00, 
   30.067, 0.5336, 0.5389,  3.99466,  3.99536,     0.00,  24.85,   0.00, 
   30.074, 0.5336, 0.5389,  3.99466,  3.99536,     0.00,  24.85,   0.00, 
   30.082, 0.5336, 0.5389,  3.99466,  3.99536,     0.00,  24.85,   0.00, 
   30.090, 0.5336, 0.5389,  3.99466,  3.99536,     0.00,  24.85,   0.00, 
   30.100, 0.5336, 0.5389,  3.99467,  3.99536,     0.00,  24.85,   0.00, 
   30.110, 0.5336, 0.5389,  3.99467,  3.99536,     0.00,  24.85,   0.00, 
   30.121, 0.5336, 0.5389,  3.99467,  3.99536,     0.00,  24.85,   0.00, 
   30.134, 0.5336, 0.5389,  3.99467,  3.99536,     0.00,  24.85,   0.00, 
   30.148, 0.5336, 0.5389,  3.99468,  3.99536,     0.00,  24.85,   0.00, 
   30.163, 0.5336, 0.5389,  3.99468,  3.99536,     0.00,  24.85,   0.00, 
   30.179, 0.5336, 0.5389,  3.99468,  3.99536,     0.00,  24.85,   0.00, 
   30.197, 0.5336, 0.5389,  3.99469,  3.99536,     0.00,  24.85,   0.00, 
   30.218, 0.5336, 0.5389,  3.99469,  3.99536,     0.00,  24.85,   0.00, 
   30.240, 0.5336, 0.5389,  3.99470,  3.99536,     0.00,  24.85,   0.00, 
   30.264, 0.5336, 0.5389,  3.99470,  3.99536,     0.00,  24.85,   0.00, 
   30.291, 0.5336, 0.5389,  3.99471,  3.99536,     0.00,  24.85,   0.00, 
   30.320, 0.5336, 0.5389,  3.99472,  3.99536,     0.00,  24.85,   0.00, 
   30.352, 0.5336, 0.5389,  3.99472,  3.99536,     0.00,  24.85,   0.00, 
   30.388, 0.5336, 0.5389,  3.99473,  3.99536,     0.00,  24.85,   0.00, 
   30.427, 0.5336, 0.5389,  3.99474,  3.99536,     0.00,  24.85,   0.00, 
   30.470, 0.5336, 0.5389,  3.99475,  3.99536,     0.00,  24.85,   0.00, 
   30.517, 0.5336, 0.5389,  3.99476,  3.99536,     0.00,  24.85,   0.00, 
   30.570, 0.5336, 0.5389,  3.99477,  3.99536,     0.00,  24.85,   0.00, 
   30.627, 0.5336, 0.5389,  3.99478,  3.99536,     0.00,  24.85,   0.00, 
   30.690, 0.5336, 0.5389,  3.99479,  3.99536,     0.00,  24.85,   0.00, 
   30.759, 0.5336, 0.5389,  3.99480,  3.99536,     0.00,  24.85,   0.00, 
   30.835, 0.5336, 0.5389,  3.99482,  3.99536,     0.00,  24.85,   0.00, 
   30.919, 0.5336, 0.5389,  3.99483,  3.99536,     0.00,  24.85,   0.00, 
   31.012, 0.5336, 0.5389,  3.99484,  3.99536,     0.00,  24.85,   0.00, 
   31.113, 0.5336, 0.5389,  3.99486,  3.99536,     0.00,  24.85,   0.00, 
   31.225, 0.5336, 0.5389,  3.99488,  3.99536,     0.00,  24.85,   0.00, 
   31.348, 0.5336, 0.5389,  3.99489,  3.99536,     0.00,  24.85,   0.00, 
   31.483, 0.5336, 0.5389,  3.99491,  3.99536,     0.00,  24.85,   0.00, 
   31.631, 0.5336, 0.5389,  3.99493,  3.99536,     0.00,  24.85,   0.00, 
   31.795, 0.5336, 0.5389,  3.99495,  3.99536,     0.00,  24.85,   0.00, 
   31.974, 0.5336, 0.5389,  3.99497,  3.99536,     0.00,  24.85,   0.00, 
   32.172, 0.5336, 0.5389,  3.99499,  3.99536,     0.00,  24.85,   0.00, 
   32.390, 0.5336, 0.5389,  3.99501,  3.99536,     0.00,  24.85,   0.00, 
   32.629, 0.5336, 0.5389,  3.99503,  3.99536,     0.00,  24.85,   0.00, 
   32.892, 0.5336, 0.5389,  3.99505,  3.99536,     0.00,  24.85,   0.00, 
   33.182, 0.5336, 0.5389,  3.99508,  3.99536,     0.00,  24.85,   0.00, 
   33.501, 0.5336, 0.5389,  3.99510,  3.99536,     0.00,  24.85,   0.00, 
   33.851, 0.5336, 0.5389,  3.99512,  3.99536,     0.00,  24.85,   0.00, 
   34.236, 0.5336, 0.5389,  3.99514,  3.99536,     0.00,  24.85,   0.00, 
   34.660, 0.5336, 0.5389,  3.99516,  3.99536,     0.00,  24.85,   0.00, 
   35.000, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.000, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.1721 W-h/m2
  
   35.000, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.000, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.001, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.001, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.002, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.002, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.003, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.003, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.004, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.005, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
   35.005, 0.5336, 0.5389,  3.99517,  3.99536,     0.00,  24.85,   0.00, 
